X,Y,Z_10,Ss_10,Z_5,Ss_5,Z_2,Ss_2
159999.01895811,459991.1406626987,0.06794171030138038,0.1652606533018559,0.08590353085361822,0.2126305293939141,0.11413646807106513,0.2882705078423811
159998.35336328996,469991.22937282815,0.06971136556460159,0.1697828500925202,0.0930807073674254,0.22932581709275981,0.14046301208932915,0.34517080615039086
159997.68596860886,479991.3181212257,0.07034656345976796,0.17136550222264585,0.09464620312859207,0.23310373001596424,0.14215685273162929,0.35022329279026543
159997.0167757821,489991.40690881154,0.06436460652021218,0.15629803347200505,0.08237109466925938,0.20339778837406905,0.11108834780854152,0.27965762044552245
159996.3457865296,499991.4957364985,0.05660309730816518,0.1363230664423449,0.07025348194264712,0.1723041992608947,0.09055742613097595,0.2270376590845626
159995.6730025713,509991.584605191,0.051270407808282,0.12222812636798669,0.06286339854746847,0.15264439484210096,0.07978457411946194,0.19807203279417773
159994.99842563458,519991.6735157883,0.04777238491456998,0.1128855678183738,0.05836941256601028,0.14049375813458473,0.07384203878317384,0.1817123283518086
159994.32205745098,529991.7624691862,0.04589125342251421,0.10780556034049807,0.05609441902181682,0.1342523044826964,0.07107141894235962,0.1739310644032113
159993.6438997583,539991.8514662673,0.04473441764709537,0.10468645192001502,0.05472567666086566,0.13049174582951067,0.06944039639993001,0.16932988942181434
159992.96395429238,549991.9405079182,0.04413648851479037,0.10309395800726107,0.054012791125127343,0.12855414238808616,0.06856819088404587,0.16689640350239338
159992.28222280333,559992.0295950039,0.044079998853385045,0.10297823998319347,0.05393529528805057,0.12838398191274372,0.06843800852449759,0.16658336765945136
159991.59870703786,569992.1187283974,0.044552293039276464,0.10433680946818036,0.05451262127357258,0.1300705336308058,0.0691481126495171,0.16869656172572062
159990.91340874849,579992.207908956,0.04589013358067825,0.10802712639130847,0.056332077611675,0.1351505241702214,0.071780893300008,0.17611760747663377
159990.2263296945,589992.2971375351,0.04889462282959395,0.11593301099593126,0.06084242372728312,0.14710571619684287,0.07915819469722345,0.1957233519212281
159989.5374716387,599992.386414978,0.054098750834483414,0.1289281398910134,0.06949873365718895,0.16854505872277337,0.09502642059987686,0.23437449053162665
159988.8468363486,609992.4757421298,0.060470896439507066,0.14436577660591468,0.08023722705320731,0.19413121833947217,0.11412792546406067,0.2789966226519106
159988.15442559408,619992.5651198238,0.0645478306555835,0.15439175773853459,0.0862899970552417,0.2090500075523723,0.1229082695400366,0.3009908698111323
159987.46024115098,629992.6545488848,0.06521109898897623,0.15608854644230796,0.08703588930304172,0.2110380899169328,0.12369148901945312,0.30323076479001476
159986.76428480016,639992.7440301321,0.06272456070433882,0.14996855250603042,0.08313078679541516,0.20143562850422853,0.11786909885831924,0.28868261276867185
159986.06655832645,649992.8335643813,0.05808107370940402,0.13883838173530963,0.07511917721486296,0.18263528568638748,0.10357620914683546,0.2559833067300127
159985.36706351905,659992.9231524408,0.05455531789705952,0.13014803743474515,0.06942435007873554,0.1688577220079435,0.09444515938889765,0.23458075285942145
159984.6658021706,669993.0127951123,0.0538020201635621,0.12791726900765515,0.06943193285201937,0.1683051738897395,0.09990596711684543,0.24622924956757117
159983.9627760787,679993.1024931864,0.05514806493514787,0.13092939562837597,0.0729630411319197,0.17648257557028882,0.11104888217559558,0.2717625825767135
159983.25798704644,689993.1922474526,0.05739318424956858,0.13641182487963258,0.07712745539603334,0.1867580591873626,0.1193560365668554,0.29235086493504847
159982.55143687967,699993.2820586918,0.05943160754401214,0.14156480146993844,0.0799562110149658,0.19409919660365216,0.12243543020908032,0.3010765417182314
159981.84312738915,709993.3719276739,0.061200787875636604,0.14613837208432534,0.08185182940153797,0.19924821594352973,0.1227678202825619,0.3033555946269985
159981.13306039124,719993.4618551736,0.06340345224816096,0.15189935399904997,0.08452145893580013,0.20648092330533807,0.1261119581578956,0.3123820013447684
159980.42123770315,729993.5518419462,0.06571428991130684,0.157943757855118,0.08716394740786458,0.2136748565967797,0.12832694578882076,0.3191503678197714
159979.70766115142,739993.6418887443,0.06848341006360552,0.16513032659586552,0.09035052595181275,0.22229472116449311,0.13026837019091592,0.3259741984679026
159978.99233256356,749993.7319963187,0.07239434219009254,0.1752373621820261,0.09558537396664067,0.236167769560867,0.1370370917839729,0.34435921421086224
159978.27525377143,759993.8221654091,0.0775845104527554,0.18848260092797797,0.10277941725824807,0.25497407271581907,0.14589499661978672,0.3688095502269289
159977.5564266141,769993.9123967497,0.08448655624240094,0.20578211239295305,0.11289594462334644,0.28092941956965234,0.15888099764334948,0.4042229928357387
159976.83585292991,779994.0026910653,0.09433446386759399,0.22993578537341622,0.12912048548204996,0.3210826262267938,0.18443369297820986,0.46867311469000694
159976.11353456654,789994.0930490785,0.10694800731169364,0.259530919277619,0.15280100097126598,0.3760773655570553,0.2255047661464564,0.5647376781530791
159975.38947337263,799994.1834715009,0.11492817243052668,0.27766362696857855,0.16976669038139758,0.41255070189055415,0.2579854037782865,0.6334542105595311
159974.66367120514,809994.2739590422,0.11168643722001628,0.2710036578684845,0.16097240081039654,0.3947413654730379,0.239714601655535,0.5963439863090088
165005.61926881532,359990.57875978196,0.18829953536713112,0.46863307138665117,0.25207101622277095,0.6349765172836217,0.3494721669771132,0.8927354314387603
165004.97176942352,369990.66804799193,0.16697785229236317,0.4171098595628827,0.22230776875238561,0.5638942882754544,0.3062326867843076,0.7914643675871463
165004.3224537966,379990.75736408675,0.14469514725937463,0.36331475731324236,0.18897836329706008,0.483476827044578,0.25603565546223106,0.6696630860378331
165003.67132360107,389990.8467090542,0.13573662352443508,0.33964679346783594,0.175321545341011,0.44766762590052467,0.23315290991556606,0.6097533283989944
165003.0183805059,399990.9360838694,0.14322636180187154,0.3492368285210426,0.20108576892584965,0.48957809008145187,0.29237208244739604,0.7128009951086647
165002.36362618723,409991.0254894959,0.1226639188048567,0.30125701884527073,0.16613432325860242,0.41277655912502387,0.23329409981696758,0.5874573089797007
165001.7070623228,419991.11492690234,0.0996085925717356,0.24605645787282013,0.12893943539772537,0.32426871499430215,0.17381530768608025,0.4457580303730948
165001.04869059537,429991.2043970396,0.08520765361064075,0.21011145091284214,0.10721445440326437,0.26956710798784395,0.13987570523420415,0.35979376654762846
165000.38851269573,439991.2939008595,0.07660300370592318,0.18839316839072578,0.09475402337156222,0.2375794398018449,0.12114315366076862,0.3108609802518059
164999.72653031556,449991.3834393043,0.07204385505587105,0.17672502615247684,0.08871060264845451,0.22174368731388144,0.11286756342839033,0.2886178702337048
164999.06274515027,459991.4730133085,0.07139455499031996,0.17485933976930346,0.08962142442024444,0.22325446595242013,0.11798077260414551,0.2996775869541396
164998.39715890284,469991.56262380525,0.07558946044502539,0.18536110600478822,0.1002435848058401,0.24845001749857978,0.1479568606608073,0.366146707794007
164997.72977328,479991.6522717159,0.08027691416898981,0.19639333276324286,0.10770060066279848,0.2660902475264258,0.15670048919459784,0.38901000954828974
164997.06058999166,489991.7419579568,0.07227719560849474,0.17691517459146688,0.09242011774800611,0.2299656662123879,0.12362483505417146,0.3136053432192318
164996.389610753,499991.8316834418,0.06102027795629433,0.14819506685773212,0.0756710864635643,0.18712096258820465,0.09729175255471562,0.24586308310366894
164995.7168372839,509991.9214490715,0.05412173758640459,0.12986360313235812,0.06635196196513021,0.16215370978864577,0.08415090327010273,0.21024519086881738
164995.04227130773,519992.0112557417,0.05013511033481568,0.11911239535870825,0.0613116516557802,0.14839222642548935,0.07762209129279284,0.1920965120049259
164994.36591455393,529992.1011043467,0.04805480484555019,0.11343294767225542,0.05884470807838418,0.14154947247939667,0.07469125297076552,0.18377287993508762
164993.68776875263,539992.1909957696,0.046786105552747946,0.10999203606721024,0.05735806215531728,0.13744267352914197,0.07293505094737772,0.1787961799666396
164993.00783564532,549992.2809308877,0.04619791924947197,0.10841519608739061,0.05666007627273968,0.13553534983145815,0.07207827367080549,0.17639640470663803
164992.3261169725,559992.3709105727,0.046102154068962405,0.1082134061046432,0.05653011359937891,0.13524492179445738,0.07187205503168645,0.17589850380177158
164991.64261447854,569992.4609356888,0.04671119403097631,0.10996067885552548,0.05728886979992215,0.1374501726222168,0.0728377726776772,0.17874089336846666
164990.95732991642,579992.5510070955,0.04855871056841126,0.11497394536425817,0.05986501452787275,0.1445120528545075,0.07669614747397922,0.18938334860228462
164990.27026503874,589992.6411256412,0.0524344404061366,0.12492618478852179,0.06595514332126375,0.16016186804646892,0.08721266446303244,0.2162544156935431
164989.58142160848,599992.7312921725,0.05812701618924316,0.13892542384681045,0.07554370333390278,0.18339911231843548,0.10486259292273876,0.25805042352659663
164988.89080138828,609992.8215075276,0.06330611626415936,0.15157337530837142,0.08377547779807348,0.20328751606837425,0.11833672409785155,0.2903452424743053
164988.19840614405,619992.9117725391,0.06542212325226457,0.15693282534064953,0.0866514837343777,0.21065236729531753,0.1221231632690409,0.30032519001272384
164987.5042376522,629993.0020880287,0.06461759978157953,0.15491954286174836,0.08535811825543568,0.20740214010456473,0.12025924838980186,0.29548901936024297
164986.80829768727,639993.0924548174,0.06083106696835193,0.14570531147720564,0.07911566370031714,0.19236219124685514,0.10998133622894567,0.27080451418289186
164986.11058803299,649993.1828737168,0.05628625995320986,0.13469646530504917,0.07111186525748024,0.17337128893796477,0.09488036206900446,0.23602492449334225
164985.4111104749,659993.2733455306,0.05423478905088429,0.129407173003935,0.06819459250410569,0.1658977391314457,0.09139873666128524,0.22712383081225804
164984.70986680235,669993.3638710596,0.05444313365360001,0.12957343361865298,0.06971729653697671,0.16916142991752153,0.09928762923718473,0.2448966987880585
164984.0068588096,679993.4544510917,0.05603182584284523,0.13329363367424168,0.07325995579497373,0.1775678398012087,0.10898808811930934,0.2674912098738207
164983.3020882976,689993.5450864156,0.05834791729760734,0.13902146118269737,0.0774462970979345,0.18798786343901014,0.11747666090138006,0.2884913549364506
164982.59555707016,699993.6357778073,0.06061399449807061,0.1447733482388941,0.08068882051818398,0.19637127618897302,0.1215204681201977,0.2995647595878207
164981.88726693293,709993.7265260428,0.06261884807969935,0.1499621255943468,0.08295092198857132,0.20247071303968403,0.12249417834601067,0.3034995527438585
164981.17721969943,719993.8173318825,0.06511640614151991,0.15646836118119967,0.08610310898370427,0.21093665905996742,0.12646646899590006,0.31431252620834904
164980.4654171864,729993.908196088,0.06793337802038447,0.16379938092593846,0.089518403900925,0.22013620190768596,0.12972386297513455,0.3239628168566804
164979.7518612148,739993.9991194074,0.07140940397634654,0.17277594704039792,0.09379884516595098,0.2315771189411213,0.13332923694469453,0.33521954446297214
164979.03655361067,749994.0901025895,0.076131161477119,0.1848995887057641,0.1003435686993126,0.2487765133215174,0.14206525290909658,0.3588274565719155
164978.3194962008,759994.1811463698,0.08301494595147162,0.20229175683986153,0.11033122156104225,0.27457605245938504,0.1553124599861933,0.3946341743405006
164977.60069082168,769994.272251482,0.09199481232530675,0.2245109629631233,0.12420137551148201,0.3095131147606141,0.17492090913142172,0.4462395634404635
164976.88013931073,779994.3634186493,0.10438168207782296,0.25419171505541693,0.14580698118120056,0.3613000612685516,0.21086113719591282,0.5331992325145385
164976.15784351106,789994.454648593,0.11716380576019172,0.28323848661208384,0.17054713461222826,0.416584160668952,0.25419675707375655,0.630366126713191
164975.4338052689,799994.545942019,0.1219213769250877,0.2938353519265648,0.1805251567319219,0.4373347067369722,0.27240354518690685,0.6683483120522874
164974.70802643598,809994.6372996373,0.11382401586589044,0.2765906475080201,0.162330977887046,0.39940465528037544,0.23857043625291766,0.5971122383374956
170005.66345185763,359990.9020580627,0.220878857244606,0.5450102164390311,0.2951957827454433,0.7372323193248671,0.40595754882960944,1.0303820820831997
170005.0159556382,369990.992254789,0.2026605969499964,0.4997379036572186,0.273659891455193,0.6821950415328726,0.38063325276226695,0.9632113977318311
170004.36664369487,379991.0824785741,0.17340336007027565,0.43151500831843487,0.23314021604062596,0.586594554535822,0.3257449605025974,0.8303428655570307
170003.71551768904,389991.17273039673,0.14843461037624772,0.37180639453122555,0.19247354819034504,0.4919097337583747,0.25684985864729815,0.6724025382359714
170003.06257928853,399991.26301123056,0.14786546966393535,0.36234858699066635,0.20471605717401228,0.5020671676756653,0.2942442727110814,0.7228303057288662
170002.4078301661,409991.35332204227,0.12175105620777205,0.3014331736026531,0.160404472055476,0.40352965082545844,0.21845628190140517,0.5600622388727756
170001.7512719981,419991.44366379327,0.09948436074271913,0.24732229426023117,0.1255315199844564,0.31846240380564467,0.16357890096461314,0.42493310769061204
170001.09290646392,429991.53403743333,0.08763787718023135,0.21752777335418344,0.10857378597147226,0.27489523008419786,0.1388312014066478,0.3599021322135808
170000.43273524937,439991.62444391043,0.08054274207031498,0.19951549253502088,0.0989010599947941,0.24971416639998265,0.1253353406572425,0.3237913007168276
169999.77076004483,449991.714884167,0.0769837335817689,0.19026004168094351,0.09458839824097291,0.2381158260292064,0.12011421623787849,0.3091474801705567
169999.1069825443,459991.80535913556,0.0764459772283222,0.18859752385145293,0.0955600728573777,0.23970786038051783,0.12486361694114327,0.3193158746687266
169998.44140444556,469991.895869746,0.08330474516440846,0.20540774436365383,0.10978441992804748,0.2733876536575102,0.1581065068203971,0.3941858513808652
169997.77402745292,479991.98641691613,0.0962868052740178,0.23428034508718282,0.12984238764051295,0.31814032499207295,0.18539411587850962,0.4576099701422763
169997.10485327375,489992.0770015642,0.08385407544401281,0.2061204151005346,0.10764955025584698,0.26870701119735585,0.14395411225655033,0.3659431849996284
169996.43388362014,499992.16762459633,0.06659032279381234,0.16306025408007638,0.08260689262373366,0.20591807548918356,0.1061442667315364,0.27029800109501945
169995.76112020807,509992.2582869128,0.057654061876986996,0.139304398243808,0.07069948104345261,0.17397754553385902,0.08964301968056423,0.2255133402266329
169995.08656476013,519992.34898941155,0.05292735483072848,0.12646763748459783,0.06480477651207758,0.15776792821930707,0.08213273914632697,0.20449158587084168
169994.41021900083,529992.4397329775,0.05049964904914583,0.11979579759562999,0.06197004858381855,0.1498512727518415,0.07882568529513566,0.19503670600070291
169993.7320846622,539992.530518496,0.049105667634451504,0.11599970137036947,0.06034894508443725,0.14535766210333215,0.07691976469446106,0.18962328208283338
169993.05216347505,549992.6213468428,0.048448016066442307,0.11423556274245908,0.05956503101460469,0.1432167996231018,0.07594656191134168,0.1869031004921963
169992.37045718048,559992.7122188847,0.04850039092249686,0.11443194465138415,0.05960140053015443,0.14338195247484167,0.07592273799309883,0.1869142044578299
169991.68696752263,569992.8031354836,0.04925690738668051,0.11659255065418578,0.06055603137566673,0.14613764653293318,0.07716981815880401,0.19054030574762093
169991.00169624778,579992.8940974986,0.05158619613637776,0.12281349527881191,0.06391936391650811,0.15517613874488828,0.082438877123167,0.2047112519146497
169990.31464510888,589992.9851057752,0.05648554581492584,0.13508322337440193,0.07196188304919962,0.17514504039389137,0.09706543434984748,0.24039065162072332
169989.6258158616,599993.0761611582,0.06277816341905779,0.15037363613358268,0.08244528785239315,0.20018647408410978,0.11577375502205942,0.28408362105827867
169988.935210268,609993.1672644841,0.06670592469305482,0.16010373371979608,0.08824062462708653,0.2145214538468444,0.12429295111524201,0.3053740618776424
169988.24283009273,619993.2584165795,0.06741677145731415,0.16194332159236557,0.08909224383080595,0.21676069778568882,0.12531296884078835,0.3081375479483024
169987.54867710776,629993.3496182697,0.06494805332127361,0.1558261892017851,0.08532186866612626,0.20738116030860687,0.11985250770662406,0.29422453485663774
169986.85275308441,639993.440870368,0.0600107666239652,0.14400275308201033,0.07674727356706644,0.18721767265327666,0.10433302596583223,0.25844413270782385
169986.15505980182,649993.5321736878,0.05574648340273643,0.1335092365280051,0.0694187732031586,0.16946716573674264,0.09061807475622154,0.22609838877694688
169985.45559904425,659993.6235290287,0.054666674486848706,0.13051848718783574,0.068189632342368,0.16596592795881077,0.09032801122889463,0.22458095094484792
169984.75437259933,669993.7149371891,0.05544802696233265,0.13217203853584614,0.07043364252180673,0.17116327878013307,0.09843762307828736,0.24342317745239547
169984.0513822572,679993.8063989584,0.05745491346458881,0.13705926684136321,0.07455503718572735,0.18122665129817955,0.10950200162775908,0.2693773598691901
169983.3466298156,689993.8979151167,0.05949661303351421,0.14216454056508132,0.07785511796370323,0.18954970936309004,0.11499274902771606,0.283519491777975
169982.64011707407,699993.9894864452,0.061932603081522486,0.14837725125831747,0.08143495309718483,0.19878564218188607,0.12013055680251927,0.2971088422582313
169981.93184583835,709994.081113709,0.0646359133414085,0.15535371111309093,0.08517809642980949,0.20857837562637138,0.12534245689522272,0.310830259113672
169981.22181791565,719994.1727976738,0.067167695191177,0.16191289373610526,0.08818760024259119,0.21670381282259282,0.12748467351886408,0.3180707911085925
169980.51003512178,729994.2645390935,0.07064785905627007,0.17092685290772747,0.09261437764534128,0.22851663176683576,0.13217918754695382,0.33162590299345446
169979.79649927418,739994.35633872,0.07544607175218315,0.18323151223647446,0.09931435877998455,0.2460313213908065,0.1409402098769665,0.35533556188614146
169979.0812121933,749994.4481972939,0.08137853040927898,0.19833730323567425,0.10743163690315857,0.2673173342021321,0.15053907632726826,0.38239744803052295
169978.36417570862,759994.5401155535,0.08970473635525598,0.2191034958862726,0.12010985730514641,0.2995341235903791,0.16857903919199616,0.42998748384729313
169977.6453916491,769994.6320942291,0.10192182084484604,0.24869881464724497,0.14044779397248613,0.34916558668583986,0.20051263286359403,0.5097671385919346
169976.92486185092,779994.7241340381,0.117821526935972,0.2856956776693678,0.1692797752830612,0.41538377852155434,0.250095248092515,0.6230320954224459
169976.20258815336,789994.8162357027,0.12929284997179716,0.31098047188063205,0.19038791370075522,0.4612109608291954,0.28436409589803263,0.6986958139090969
169975.47857239854,799994.9083999277,0.12850168404125448,0.30967253175752857,0.18808625981186364,0.4569138397429172,0.2801128109890083,0.6900491307074131
169974.75281643763,809995.0006274174,0.1148731881625002,0.2796907852413565,0.16247829177596446,0.40086983395286835,0.23740647107334573,0.5956301988401236
175005.70808930811,359991.2253543804,0.2367168674160659,0.5846644364938338,0.3134711750776245,0.7848555601543746,0.4271282686679082,1.0878472623536377
175005.0605958455,369991.31645935855,0.22657965133817026,0.5564024127167196,0.30382965194473294,0.7552579226827988,0.41857419709425725,1.0579292818305528
175004.41128716807,379991.40759056475,0.19542861706343964,0.48216250728469523,0.2649584283826003,0.6594895539645531,0.37112468446890984,0.9355850126570929
175003.76016493698,389991.49874897936,0.1625644201793303,0.4066911299387405,0.21228473732672354,0.541298746527312,0.28538742974179565,0.7444996618183287
175003.10723081493,399991.58993557235,0.15501297088499374,0.3811062439276136,0.21235194750108197,0.5237888433822153,0.30155960697689194,0.7466755776129341
175002.4524864717,409991.6811513045,0.12325313694663535,0.3068856160235472,0.160050292733763,0.4058005840352145,0.2145547556240703,0.5557081598382162
175001.79593357808,419991.772397139,0.10309882598187088,0.2576257358539918,0.12883095440747025,0.32873043911318484,0.1658584251282586,0.4338446982617134
175001.13757381588,429991.8636740231,0.09446749208087182,0.23573654660540364,0.11699461823779121,0.297637646738142,0.14972640133415807,0.3896403827656431
175000.4774088647,439991.9549829026,0.08817669406339051,0.21993663624425777,0.10857593927701772,0.2758802135608395,0.13819174448475055,0.358956425494797
174999.81544041194,449992.0463247155,0.08575715545990528,0.2133045136714817,0.1060389389111985,0.2684268532583456,0.13587338048325207,0.35113049848778327
174999.1516701505,459992.1377003922,0.08380197184430024,0.20822155493210343,0.104587733075065,0.26416587324917057,0.13595325805531003,0.35010122443993014
174998.48609977536,469992.22911086254,0.09174156306430557,0.22725672692815413,0.11992802548739358,0.29994361279582227,0.16887023518743494,0.42394326644687813
174997.81873098496,479992.3205570411,0.11690126575265387,0.2806216501666725,0.15809564158195102,0.3809481123055718,0.22352400107506534,0.5422554417336134
174997.14956548763,489992.41203984356,0.0993933033808943,0.24395421659540642,0.12837651869441405,0.31933437864652453,0.17238141623809947,0.43574367937857267
174996.4786049888,499992.5035601744,0.07358697242184761,0.1815693194316083,0.0913800811516781,0.22945610107169648,0.11747966081757043,0.30121662479090844
174995.80585120604,509992.5951189324,0.061676790930668524,0.15003081691749307,0.07568079550365867,0.18749413540082063,0.09598769661100763,0.24311364163288654
174995.13130585456,519992.6867170098,0.05591632710080417,0.13433457037694205,0.06858222524917645,0.16790294666189234,0.08706592951733365,0.21805313360651854
174994.45497065916,529992.7783552948,0.05328092547345777,0.12703797218969243,0.0655496766000767,0.15937119472357855,0.08358938813716253,0.20804271493828538
174993.7768473459,539992.8700346666,0.051857906142757856,0.12313114980225907,0.06390909448056512,0.15479120814842964,0.08166997359323196,0.20255972534405334
174993.09693764552,549992.961755999,0.05114939499287579,0.12123181500741416,0.06304875500683566,0.15244546638430367,0.08057283472081686,0.19950029343022702
174992.4152432955,559993.0535201558,0.051190898336455494,0.12142382731104415,0.06305289199559244,0.15255082819271645,0.08047878579288836,0.19934472447530746
174991.7317660352,569993.1453280016,0.05210514340617644,0.12401129866901313,0.06420875632858386,0.15585278691325843,0.0820031731225653,0.20371574180844318
174991.0465076103,579993.2371803864,0.05509844757202298,0.13186860889852867,0.06865985076983305,0.16755986481946447,0.08923075197202773,0.22263734400231316
174990.35946977028,589993.3290781581,0.06051848335271458,0.1452134823081522,0.07771186638084275,0.18953010023369657,0.1059457195269228,0.2622401006673723
174989.67065426533,599993.4210221581,0.06599706099595513,0.15861807811444195,0.08638777189231914,0.21048925419504394,0.1204056964324577,0.29669227297704737
174988.98006285902,609993.5130132203,0.06809719433161211,0.16399622271734762,0.08923571459855836,0.21782271356388894,0.12421088208968616,0.3067063629469019
174988.28769731006,619993.6050521687,0.06736102782368639,0.1621466002779881,0.08810789122856605,0.21494972755876754,0.12265481839329835,0.30258211565234394
174987.59355938697,629993.697139828,0.0638207815035951,0.15345249395366956,0.0824773086630676,0.20118692120099577,0.11373425885996657,0.28068778015610574
174986.89765086013,639993.7892770092,0.058750042562160605,0.1412156572912843,0.07358736238679392,0.1801348873112037,0.09687615402149678,0.24182143036681397
174986.1999735047,649993.8814645204,0.05591305905062579,0.13400948824752226,0.06890790896680608,0.16835972713466335,0.08849410803454669,0.22110647573683645
174985.50052910225,659993.9737031629,0.05558851769730624,0.13286897497835445,0.06886156092555121,0.16779458932570893,0.08995005113063284,0.22402144767442
174984.79931943672,669994.0659937323,0.056744081703737514,0.13557218455246947,0.07135429307349599,0.17382356764656554,0.09702100155420479,0.24101078903436718
174984.0963462955,679994.158337011,0.058766563744868286,0.140586057068876,0.07507034267166608,0.18307754007874943,0.1056753832780615,0.26197535278011647
174983.39161147457,689994.2507337847,0.06086310273340428,0.14591643924829015,0.07843760074618197,0.19170686495422448,0.11239979381876994,0.2787245724277272
174982.6851167678,699994.3431848258,0.06340903225522102,0.15244360888312342,0.08226750822958183,0.2015854375998933,0.11882170542328743,0.2950605751639904
174981.9768639794,709994.4356909023,0.0664310816443683,0.16020321755882702,0.08646929561353357,0.21251122793242544,0.12393593102304412,0.30915109846336314
174981.26685491466,719994.5282527715,0.06968488111837845,0.16862484274714037,0.09089893541333505,0.22422287023862342,0.1299749102369139,0.32541337736792286
174980.5550913865,729994.620871194,0.0739334942531076,0.1795455538469785,0.09667871426713132,0.23942492876641433,0.13694662643431313,0.3448495369991116
174979.84157520588,739994.7135469108,0.07973565697325673,0.19431569178012506,0.10468451932394797,0.26033897993315674,0.14627285599937365,0.37121943332714563
174979.12630819506,749994.8062806639,0.08756046082724725,0.2139899494382762,0.11654828626114144,0.29065538949427444,0.16370602429195655,0.4168603093198554
174978.40929217596,759994.89907319,0.09816398502299027,0.23998817734305689,0.13349572388571992,0.33273853898292083,0.18915714683396326,0.4819830827719027
174977.6905289787,769994.9919252165,0.11320875643878991,0.27559063197694256,0.15983466342699582,0.3947099412110705,0.23308209453298073,0.5857369241298599
174976.97002043214,779995.0848374617,0.12648509062435936,0.3056158450438957,0.1836387609496364,0.4478142616915803,0.2722089848047464,0.6735043532628665
174976.24776837547,789995.1778106402,0.13151252632405602,0.31722997976888895,0.19089165690125426,0.46482021897452863,0.28168555939002166,0.6967930646881729
174975.5237746485,799995.2708454584,0.12565328810176526,0.3048066276383617,0.17919332104419752,0.4401904342202361,0.2613308381734719,0.6534748754105129
174974.79804109468,809995.3639426164,0.11343106032810067,0.27719999553540703,0.1580222751242325,0.3918806549325707,0.2285926053736928,0.5765042871564376
180005.75318101974,359991.5486489429,0.24332762916305123,0.6030578894786586,0.3199041065711751,0.804436975040291,0.43307766515289675,1.1081009608542556
180005.10568990168,369991.64066190674,0.2361913374385596,0.5822430519125628,0.3132782583130899,0.7834283665772662,0.42711876025373374,1.0873380362127727
180004.4563840768,379991.73270026955,0.21173497725664747,0.5219335818582939,0.284068398663052,0.7090237471628837,0.3919932432045616,0.995127200071245
180003.8052652029,389991.82476501283,0.1784557175643063,0.44480486483790205,0.2353863706298116,0.5965253580600786,0.3202210191222787,0.8273470169469803
180003.1523349414,399991.9168570987,0.16368271612285104,0.40288865640718907,0.22278787928607352,0.5516047001161972,0.31312310865733733,0.7810578729259534
180002.4975949573,409992.00897749304,0.1280488614728136,0.32012076950179197,0.1653145760235175,0.4214583644055094,0.22005019558729674,0.5741250258471821
180001.84104692182,419992.101127152,0.11110379033248828,0.2782289649748317,0.13927956263236235,0.3559475020972974,0.18022569835691682,0.471690549345111
180001.18269250917,429992.1933070201,0.10728640474997174,0.2675640431911212,0.1347048949289762,0.34161873382686575,0.17566540404316675,0.4538406339095103
180000.52253340048,439992.2855180444,0.10079194488265393,0.25228672556099657,0.12536978832983547,0.31925770374654516,0.16155202249303785,0.4197859102997894
179999.86057127803,449992.3777611583,0.10028393194907377,0.24946647447909462,0.1260384535264512,0.31815601637106966,0.1650136851601728,0.42322668375282224
179999.19680783074,459992.4700372921,0.0948259276364522,0.2367783959867934,0.11864208557342602,0.3010027602072526,0.15422810993886527,0.39878332060470223
179998.53124475345,469992.5623473696,0.09970604566417537,0.2484610101574186,0.12876257108543943,0.3241487257627734,0.1774799326388787,0.4493672528659216
179997.86388374126,479992.65469230455,0.13117697997486374,0.3146878505215561,0.1750543094069793,0.42188062102671825,0.24322015089900564,0.5909822658033068
179997.19472649661,489992.74707301264,0.11573742490784902,0.28306872432877844,0.1497075510992977,0.37034710394887443,0.2011543506099342,0.5045857663938224
179996.52377472614,499992.8394903949,0.0812309952612649,0.20166279458610872,0.10093901052704472,0.2549200044986397,0.12981326865101964,0.3345935315187017
179995.8510301422,509992.9319453458,0.06644426761622721,0.16272727871060189,0.081616514628639,0.20358244547537255,0.10359774339021452,0.2642048491327661
179995.17649445654,519993.0244387583,0.05950275178993563,0.14375898645940632,0.07313852622895237,0.18011875345233913,0.0930484025657895,0.23450307384676672
179994.5001693928,529993.1169715167,0.0566271279316446,0.1357518677513715,0.06987763189479841,0.17089277899782557,0.08936846205104901,0.22385268196068783
179993.82205667233,539993.2095444977,0.054981106532817944,0.1312388616058557,0.06796773873138347,0.16557299789064944,0.08710199573010953,0.21740297576346068
179993.14215802532,549993.3021585748,0.05435100848201871,0.12954524207886284,0.06718559710142208,0.163440133887265,0.08606801080187303,0.21452310126954616
179992.460475184,559993.3948146073,0.054383154005233136,0.12973505199424387,0.06714561066575443,0.16344929885382814,0.08587274461597796,0.21410565338413173
179991.77700988576,569993.4875134575,0.055409641075350353,0.13263587826027598,0.0684669395079846,0.1671994154791003,0.08767235321299678,0.21918972447983018
179991.09176387367,579993.5802559775,0.05915889653454049,0.14229420677322427,0.07415062392327132,0.18180271759893743,0.09713434449467383,0.24324240759299282
179990.40473889306,589993.6730430073,0.06532377026246912,0.15723195997464648,0.08447385923423009,0.20635813186905855,0.11613239081824053,0.2871787577268769
179989.71593669546,599993.7658753892,0.06973286726059544,0.16809096225956427,0.09116403387882814,0.22268635166676123,0.12660746806122902,0.3126271352462976
179989.02535903227,609993.8587539551,0.07060929037012209,0.17039080604968734,0.09225187667161387,0.22555329792150683,0.12796376429623696,0.3162729157813207
