Z_10,Ss_10,Z_5,Ss_5,Z_2,Ss_2,lon,lat
0.0538679768502714,0.126614814993645,0.0746313956301184,0.1794559135498989,0.1155937309079482,0.2842500533659842,34.19939844893069,32.47999261241989
0.0556241245804133,0.1311272148959196,0.0771885793293513,0.1860812924607051,0.1201076462532407,0.2954803296841354,34.198386607981774,32.57015281025227
0.0566298970940641,0.1337965166548145,0.0780259963727673,0.188464721475224,0.1204920885389402,0.2967903322166065,34.19737023780287,32.66031168525078
0.0571589387934378,0.1353041903732889,0.077586935032582,0.187752321859155,0.1172438897344657,0.2895875969861279,34.196349319789704,32.750469235412496
0.0587673441326336,0.1394874978499428,0.0798580726573763,0.1936654280405789,0.1213916001194983,0.2998240503395605,34.19532383521222,32.84062545874647
0.060068464433007,0.1429268574848216,0.0810971201456939,0.1971211011534746,0.1221339797984079,0.3022283723163471,34.19429376521367,32.930780353273796
0.0611698687616138,0.1458902498573796,0.081520393893786,0.1986618216675864,0.1198526259595903,0.2978110021672447,34.19325909080956,33.020933917027605
0.0635864819057353,0.1521395106842898,0.0848970738884492,0.2074946329142503,0.1250699381978532,0.3112212355392958,34.192219792886796,33.111086148053076
0.0668812194001151,0.1606357742970939,0.089091040453981,0.2186308184208817,0.1294249514145499,0.3237008267191135,34.19117585220253,33.20123704440755
0.0710740535447211,0.1712931571461574,0.0948569165872336,0.2336384311796815,0.1357334151657336,0.3416627790618421,34.190127249383366,33.291386604160316
0.0781379760250181,0.188917962130082,0.1070714321663067,0.2639772578218784,0.1565726078254327,0.3937035703012945,34.189073964924184,33.38153482539282
0.0715001310563985,0.1747100701426615,0.0881599888510206,0.2200338836306034,0.1124007533955644,0.2876210780830424,34.283563387822596,29.32393659744599
0.0709573688793499,0.1731135981202561,0.0874755891958033,0.217980034401302,0.1113396374063444,0.2844336951841428,34.28274463644549,29.414143091811116
0.0736014571001219,0.1793154483725257,0.0922816024038218,0.2296343234258065,0.1196447667823053,0.3052201762145803,34.28192214185506,29.504348343265928
0.0826340619354371,0.2005455104971387,0.1112140205843438,0.2743469494083155,0.15707622793658,0.3951512842163634,34.28109589008358,29.594552349406992
0.0946716066512863,0.2279514311887908,0.1445957238986637,0.3452780599769299,0.2345044116924868,0.555452143810722,34.280265867070945,29.68475510784253
0.0901645638173207,0.2176182403395844,0.1251868920331986,0.3073528201781535,0.1794124123666383,0.4499758451722437,34.27943205866428,29.774956616192423
0.0823280794609954,0.1987353622704827,0.1104097182761386,0.2725427111404618,0.1521124633934359,0.3856059796162905,34.27859445061704,29.865156872088253
0.0785302714385154,0.1882499822291429,0.1134765409005005,0.2752007302593416,0.1732757924298467,0.4259971491583701,34.277753028588535,29.95535587317315
0.0719448185382071,0.1719537866258015,0.112202170480403,0.2671752467918452,0.1943112609790844,0.4590724046894787,34.27690777814317,30.045553617102108
0.0639033499247377,0.152251122246727,0.0908685110874395,0.2195745549814227,0.1440366758201432,0.3505389273433081,34.27605868474973,30.13575010154177
0.0591963180415941,0.1403147888426907,0.0803660808483413,0.1943501219784537,0.1150352901548064,0.2855024322406865,34.27520573378073,30.225945324170464
0.0563403731467172,0.1331760827786097,0.0804421845004073,0.1930842493144986,0.1312204643851718,0.3174109570345719,34.274348910511755,30.31613928267837
0.0529085157661114,0.124653419808078,0.0771500618043507,0.1842027829541402,0.1375447043145986,0.3265269528152905,34.27348820012076,30.406331974767323
0.048424774162564,0.1133828829334393,0.0653512632762498,0.1558555661466443,0.097789399188895,0.2382137638282543,34.27262358768728,30.496523398150998
0.0441840908227373,0.1028638553395503,0.0561803760267461,0.1333922519982059,0.0756138319629194,0.1840339205858606,34.27175505819182,30.58671355055488
0.04104560238874,0.0950384391015392,0.050731887818545,0.1197161511236286,0.0653618348081429,0.157888432836536,34.27088259651512,30.676902429716247
0.0389005985345367,0.0896270340497871,0.0474880641157217,0.1114224081198762,0.0601438007823949,0.1442688136439973,34.270006187437346,30.767090033384136
0.0375401209808472,0.0861554541872719,0.0455937730053488,0.1065054703807824,0.0573903260362887,0.1369463699465986,34.26912581563749,30.857276359319496
0.0366061892340129,0.083750706753869,0.0443713084830168,0.1032925413821817,0.0557461054243155,0.1325030707206324,34.2682414656925,30.947461405295197
0.036084211859967,0.082398961029743,0.0437071950784684,0.1015314795402384,0.0548849673425599,0.13014693299924,34.26735312207664,31.037645169095843
0.0358413570552127,0.0817757445051951,0.0433977110000736,0.1007157952953634,0.0544799389435338,0.1290447522290065,34.266460769160744,31.127827648517943
0.035859731993477,0.08184758704163,0.0434047167703046,0.1007623400314452,0.0544571830669519,0.1290197495962336,34.26556439121127,31.218008841369993
0.036122382488654,0.0825828195940508,0.0437149137879224,0.1016518453282529,0.0548164472343136,0.1300917021984825,34.26466397238986,31.30818874547232
0.036778324044573,0.0843812320923099,0.0445467729467264,0.1039800154008548,0.055902436297375,0.1332149584965695,34.263759496752215,31.398367358657225
0.0379430567472108,0.0875490808014599,0.04610731889051,0.1083075342356912,0.0581115989296101,0.1394747906904089,34.26285094824759,31.4885446787689
0.0399476222295111,0.0929078886571599,0.0489852558750339,0.1161421615164886,0.0625647055927825,0.1518002865480796,34.2619383107179,31.57872070366356
0.0435037778686629,0.1021046672845361,0.0545718397318444,0.1307806853728357,0.0721203925523023,0.1770368556689411,34.26102156789687,31.668895431209307
0.0490307178122735,0.1157295466704333,0.0642507809100515,0.1545768031859597,0.090404734673119,0.2214461170451561,34.26010070340927,31.75906885928625
0.0553476405334407,0.1306775853650279,0.0755714335330842,0.1811376311641244,0.1107501879750218,0.2687228293275591,34.259175700770236,31.84924098578652
0.0576705990259721,0.1360451193475339,0.0793082482056247,0.1899726454103837,0.1163070918338382,0.2823628103212713,34.258246543384224,31.93941180861418
0.0547530574737389,0.1291035774901735,0.0742444412780464,0.178174457888083,0.1077612367258564,0.2630073805714513,34.257313214544375,32.02958132568541
